1Y,5Y,10Y,15Y,30Y
0.9596132413401994,1.615949360678994,2.4747041822557123,2.6390033112198004,3.8043573021400796
0.9603035992124752,1.7540749234922657,2.3390717794155518,2.7138672961721695,4.013740745482765
0.903920023762694,1.7659046076185987,2.2584895305937067,5.684550656520894,3.8825096681811417
1.007704719311147,1.8834099379754052,2.298553325151947,2.958766317969605,3.8825096681811417
0.9183887779477318,1.6997054113419392,2.3139442686710834,2.937146705163442,3.767452310521513
0.9183887779477318,1.5915708804860489,2.061092484931323,2.6885676225533213,3.6534654982495782
0.8566882451930244,1.6493535416205887,2.061092484931323,2.5953661846313487,3.8027041853487207
0.9047582032689486,1.635074838652153,2.3451743730803325,2.467249760058324,3.691035579117159
0.911629859124839,1.7452502312105365,2.2500243989387725,2.626923960216816,3.637905087921448
0.9137582357912567,1.8565246487575562,2.4017054480828968,2.6126768225871957,3.637905087921448
0.940893408482836,1.853788558322448,2.4725136934066283,2.740440884890504,3.564927826427511
0.921433099981241,1.7082406131956815,2.4769934806098224,2.741676852298142,3.564927826427511
0.9371307789436265,1.6850283281018716,2.3737767948307384,2.9579495594162846,3.7707754240508233
0.9338001849233856,1.8581733848834938,2.3327149374591847,2.9579495594162846,3.7707754240508233
1.005128073831532,1.8937702428499723,2.5688997847864723,2.7984629003490626,4.406219896416537
1.0174232393583877,1.7483487447839776,2.5688997847864723,2.871158391125065,3.8136566988033693
1.0174232393583877,1.7056744626202403,2.4706700265022823,3.0963486967419787,4.131961743662342
0.9686842411522761,1.7573395109177807,2.4706700265022823,3.0963486967419787,4.393475198664145
1.0004115285581987,1.9304878602560216,2.4706700265022823,2.7388657811348667,3.9967765379232096
0.9941039762468921,1.736746139469546,2.394576552446525,2.7388657811348667,3.9967765379232096
1.0083973125664965,1.8081251679374233,2.4460780226819976,2.8925760429121343,3.725589119745176
0.883943267550307,1.5556111486986144,2.159525975362459,2.77037631805441,3.725589119745176
0.9548616053830938,1.9838424557425043,2.2462890373954694,2.7968869534154246,3.7056874825423107
0.9752305889102257,1.9838424557425043,2.2462890373954694,2.7557116269717628,3.7056874825423107
0.9923508233061877,1.7397355971466466,2.3236194628400577,2.7557116269717628,4.022444441265935
1.1254140847329848,1.9292899821968799,2.5448592073923124,3.115360837209533,3.8722418727760854
1.052107745212402,1.9282103124164676,2.3127169071780376,3.060446681610365,3.93299977494369
3.9877655930587013,1.9258708102336217,2.3127169071780376,2.81578908344257,3.93299977494369
1.0243483706797745,1.9403542841518138,2.3127169071780376,3.1773554804898874,4.156272214534697
1.0196862029110514,1.8561906237090076,2.4754463670693467,3.095202412760217,3.681379262228162
1.0196862029110514,1.8149148851189156,2.3562512524119996,2.9993268438521152,4.008810564081987
0.9902371458911324,1.6348236237001736,2.3562512524119996,3.068115250483951,4.008810564081987
0.9780567813695297,1.7754234262848674,2.5114614912347464,2.9586152219144783,4.0402567048583915
0.9115283095881197,1.72905675370207,2.3907200887642213,2.81180080785017,4.113282978278444
1.1102689111128503,2.0727386179359737,2.6469703698400857,3.011689831266591,4.134637450561616
1.0559331529386418,2.0285598455373806,2.5611671627815955,3.423764791990994,4.131047412772814
1.1182830932824228,2.053711416534195,2.729531737944838,3.2625992404098283,4.886144409475456
1.0885399370559448,2.053711416534195,2.6986657660348166,3.2906388958349444,4.274173916042081
1.0994842757678662,2.0804338675399903,2.422964772786413,3.2906388958349444,4.030092918813547
1.0530721847765048,2.0488661927131524,2.476586408450652,3.172412798540648,4.030092918813547
1.1060792716199945,0.01,2.702956601186913,3.172412798540648,4.030092918813547
1.108038772909465,2.0291048370835614,2.7790368574311364,3.0936459264977474,4.255760937027923
1.1273096731718117,2.1699535325392216,2.8540895401691047,3.505304120604844,4.926583568093728
1.051395429430843,2.3564553087806286,2.8540895401691047,3.5503542487612876,4.696083643805108
1.1658877199337276,2.2692267321029402,2.91745423894152,3.45770811454958,4.696083643805108
1.222195603611592,2.2692267321029402,3.035967488974487,3.3327269491868945,4.758775701608019
1.283235940741908,2.425514448047548,3.1691408792258566,3.94501583670725,4.836754189818123
1.2624598634618514,2.1465872792501997,2.9201748499704143,3.795303783931644,5.127829888633101
1.3088316115491787,2.3121368040389836,3.21480266896687,3.6831533942407186,5.127829888633101
1.202003855358841,2.126340778372359,3.0120681964205755,3.750745143559075,4.808684810543246
1.0886888638998673,2.11032225280482,2.6340652786034306,3.3641282774769485,5.174163802700226
1.2039335945128813,2.11032225280482,2.8607778658462117,3.5547400471935204,4.5794171978603275
1.2161182948449039,2.11032225280482,3.2984539570650813,3.547572031999978,4.88553912540151
1.2563717499598284,2.533886588382241,3.3489808766003466,3.547572031999978,5.3417398258701425
1.4707186010623348,2.3975505248417663,3.4441996750302857,3.578650953235362,5.040698757594145
1.3452971582689601,2.5648136994905677,2.964331082990059,3.862044725631169,5.109791871099881
1.267306759071586,2.1929177605261847,3.172699791511527,4.026992470443461,5.1614169345070815
1.1750072004563703,2.238586287615619,2.713975092399601,3.5686233031805052,5.1751352178860515
1.23111182487546,2.238586287615619,2.9832407627076805,3.8216951901249288,5.143065823561142
1.4225017538437232,2.377033001048007,3.1121077342791565,3.6329082630591176,5.575480009251382
1.3216125545161126,0.01,3.2648955245619153,3.6908257757444396,5.4792021836289075
1.2949870022979935,2.3679564226865994,3.197345184980029,4.082022173273645,5.4792021836289075
1.3298682840802039,2.3679564226865994,3.4776379124105756,4.078992009735175,5.698308551634113
1.34803398136122,2.3940892282762958,3.3775857635231783,4.078992009735175,5.852694446317949
1.1411605928077686,2.2652451352564977,3.3775857635231783,3.6067987723404045,5.6191660020670255
1.2889957536741083,2.4837549682078897,3.329746206272282,3.667182178316295,5.6191660020670255
1.3741942494603314,2.5432119315322748,3.1213751105967935,3.4439392095661114,4.839688357787989
1.3034599076365567,2.285574513049576,3.261388859813628,3.7487349978480435,5.160611701310203
1.160109477660322,2.5142379293693007,3.0881396204707166,3.7487349978480435,5.6322429697332
1.3512012919217686,2.5142379293693007,3.094285300981729,3.7487349978480435,5.039192446027226
1.3512012919217686,2.296546946028367,3.094285300981729,3.7415824231300805,5.039192446027226
1.2661037009433442,2.558737990463418,3.2707340921497043,3.6533065258264528,5.712633307472383
1.4401817210099221,2.4219233097869437,3.594967781578655,3.888747499253275,5.790204204328691
1.5546042418428252,2.52878106353283,3.515535131906499,4.17617652988615,5.969971036953046
1.2599811482887613,2.576870481202545,3.540914154047346,4.07492689416011,5.310360578604332
1.5142191813400254,2.6125251871951782,3.3603601343742175,4.184221915092934,5.482056593070441
1.3198183984895628,2.576016084798973,3.212596223543086,4.184221915092934,5.668654375509492
1.360493390819433,2.4945541508412803,3.3016411143294113,3.9912676910751324,5.478271902544031
1.3240180262296113,2.3425057388030006,3.456053151553853,3.9091420897246865,5.478271902544031
1.4027899457718869,2.4623580659582958,3.43959503161141,4.0449074913752225,5.599238296138189
1.2948107834529472,2.5626218358432116,3.3547522861845303,4.0344737813236575,5.801201442246541
1.460786202143537,2.5330356545789914,3.3547522861845303,4.406116171265803,5.747059064911466
1.30175196254696,2.5206968515092196,3.5486544816487298,4.406116171265803,5.474121706733355
1.4696319958746007,0.17213549004736528,3.510748416125478,4.207067388206768,5.474121706733355
1.455728411961778,2.4189009680914815,3.898803917689711,3.9954042292683813,5.90131058478583
1.4537246271037052,2.806670476645136,3.772337104287452,3.852359076974823,5.451248568559125
1.5769919326668307,2.6996650884471065,3.6658522736076833,3.852359076974823,5.451248568559125
1.4314708414079473,2.523638195209713,3.3802365265994094,4.376726762167443,5.705010198335729
1.4314708414079473,2.72585563323169,3.3802365265994094,4.447892359294409,5.825509591952105
1.4314708414079473,2.46801118762925,3.4605765089180243,4.0310079314879665,5.822919931967414
1.321432118253577,2.4053306290945207,3.2029476003992907,3.837964863029791,5.297601221193736
1.321432118253577,2.4053306290945207,3.3264552683044544,4.206213930881551,6.006483073662831
1.563700271262409,0.01,3.5990677212988094,4.412595067457383,5.438423884860511
1.3612360326291648,2.6381563869615356,3.418554998441282,4.145171460585765,5.5853717061796955
1.4146368071452384,2.672841151051006,3.3641658467053777,3.9447966849826543,5.5853717061796955
1.4004214255028256,2.3792762048358806,3.426417140395451,4.133660747788281,5.420778533790944
1.4059327847976166,2.3792762048358806,3.018092591964113,4.058778247150476,4.734889159593321
1.3058576091108791,2.5125180660619306,3.018092591964113,3.7506042969129316,5.228904702867517
1.1511708038364488,2.3471842415148076,3.320177920494057,3.7118608226655834,5.228904702867517
1.3358191049899368,2.303436076278917,3.320177920494057,3.7118608226655834,5.228904702867517
1.2925395593608795,2.1846452011100475,2.950139606609515,3.6250383952581635,4.982298784641179
1.2142788651478629,2.2154262324664957,2.950139606609515,3.6250383952581635,4.982298784641179
1.1525082349997795,2.2537789238741794,3.055654889959331,3.237941674750033,5.234593675174729
1.2335722051271671,2.2639813588358186,2.8851132080256674,3.734263369221145,5.234593675174729
1.3523136411891339,2.2639813588358186,3.256586564369277,3.8261091361384354,5.285882290218369
1.2534608454674512,2.4411098101765187,3.1496479538495668,3.5810371161934977,5.214627234946109
1.2534608454674512,2.2775385852914765,3.201581678399904,3.8941622661755324,5.214627234946109
1.2813481578827435,2.2535992169002856,3.070700282393459,3.2889649393692943,5.455823201319743
1.2337852638315223,2.367212261970017,3.1397601177140384,3.978275296251146,4.808685676494686
1.2095282079331926,2.344369545032711,3.063328179898048,3.752490542324713,5.1642060728406145
1.273609078213969,2.4860272785318,3.2940270134973906,3.4418771698801445,5.156225973667883
1.321966229342862,2.3904376999782464,3.2940270134973906,3.870163495728166,5.004997343600938
1.1562856851465653,2.32453975121405,3.2940270134973906,3.347021552826603,5.63172942065894
1.2491514823938283,2.3615385092432337,3.0438871001781895,3.7635983315562744,5.092183945906921
1.2451681786443944,2.3003103103740403,3.0438871001781895,3.411323668159234,4.80117928722051
1.2541836871550227,2.13876617810444,3.000156798274108,3.411323668159234,4.735213734539845
1.2114127633785035,2.13876617810444,2.825944706946813,3.411323668159234,4.735213734539845
1.1952123033471096,2.325226375672392,2.938793085236176,3.7560857235831837,4.3770078760055044
1.1134530295869445,2.3429362825994757,2.922406147990841,3.5653260040164154,4.3770078760055044
1.23111754609398,2.1367680957903024,2.922406147990841,3.5653260040164154,4.3770078760055044
1.2363698272901604,2.098894941782042,2.7321104934150386,3.39976810299352,4.219437715462627
1.13203600852583,2.084262656252476,2.8343930496415997,3.240524913609876,4.479404332381125
1.0225110948518388,1.9525350473712306,2.8343930496415997,2.9041715214082893,3.9218609628208996
0.9642180646609192,1.801672313052026,2.4639490284503323,3.1288051968833983,4.130068848665863
1.0274126303870146,1.8667930950771554,2.4639490284503323,2.6894460158380133,3.9554920320596816
1.0334060794613482,1.7109716230393355,2.3358871981128426,2.8791584903603766,3.9554920320596816
0.9624962155460707,1.6620843239438736,2.341070477411737,2.791520385948248,3.884306682425284
1.0361033660539132,1.7161483699048825,2.202851064117038,2.8778100410200063,4.289998957026688
0.9570815378733486,1.745539384838489,2.2184103934663404,3.0319499723877064,3.7399133904766257
1.023830273012563,1.745539384838489,2.3494471620792923,2.6802788407574267,3.7399133904766257
0.9802994202757616,1.8283343930481584,2.3596881849166618,2.6318247307361955,3.976231327118882
0.9343321461154702,1.6901830089688632,2.1688830362257474,2.433086342125823,3.4508844446617446
0.9708496321573709,1.6264362309890743,2.352758096068978,2.5618054525177145,3.5208002751206733
0.932828942935174,1.6921327837248634,2.279350677388468,2.6996033995067354,3.5775422669588623
0.8243598760667677,1.5804739211686571,2.3267886378512874,2.481720450669742,3.815225344579966
0.9170441910386603,1.6509755134581179,2.2950119244208307,2.481720450669742,3.7472677915263737
0.823035792299098,1.6138082454578566,2.2655646664568723,2.481720450669742,3.5067573515288863
0.9142958496207222,1.512759149942536,2.179040686052273,2.6203964630896075,3.5067573515288863
0.8700253732917544,1.4172136076321424,2.0611031468614534,2.6203964630896075,3.250957257750171
0.879784979111242,1.606522302637716,2.124548780152042,2.4359522919280656,3.3859385286606227
0.9300187070288046,1.6882998881859423,2.202431402867811,2.4991283309656587,3.718422479215201
0.8450487104941423,1.5001601692133373,2.138045318389274,2.568595822428738,3.599928779474319
0.7895323853794477,1.6025294628060283,2.261775620942235,2.5418361548518793,3.398282956711861
0.8773347652410487,1.5243920436948315,2.0126225987719386,2.628218169821413,3.398282956711861
0.8452623434894649,1.803421450808814,2.2099712876375706,2.693090588616023,3.398282956711861
0.9327111124441911,1.5053208606457216,2.067803624841147,2.693090588616023,3.5427152851888373
0.9255497181588935,1.5268221678820657,2.2286717321103864,2.693090588616023,3.688379802286272
0.9562645107853951,1.5052940768099714,2.2341992291315047,2.693090588616023,3.688379802286272
0.8578206424636464,1.589968982078257,2.1657174495645317,2.436618489235367,3.688379802286272
0.7686440311319136,1.4558885039807548,2.228816219981607,2.7996183767174028,3.5133232023762453
0.8433060008164568,1.586894132111162,2.087154477223941,2.2201641826800738,3.5133232023762453
0.8260092231055843,1.5193185860000962,2.1528002392419716,2.5909798469186276,3.476023128248072
0.8575972309553138,1.5602130395109792,2.084148970002379,2.3977189028893107,3.1990413736502643
0.8780434918585581,1.3943082105739164,2.0423807065226134,2.352243140415253,3.405408179690462
0.8887179950093871,1.513893363403045,1.8744322659552517,2.5169442502573727,3.3850285690559465
0.8328730298353724,1.6035493804845342,1.9790998125224564,2.5169442502573727,3.2719251539222536
0.8676806817894462,1.4896566303703904,1.9848387040024695,2.2864739691414653,3.3029434071591175
0.8659348124741385,1.4399009776691951,2.062106753037188,2.283511409331848,3.0272024978643475
0.7498747383756754,1.3987588813667964,2.062106753037188,2.3122749235695035,3.0272024978643475
0.7515545567543956,1.4816026906557818,1.9679956624169348,2.3239280521144234,2.937926124689918
0.7636326400869411,1.3786578733560049,1.8735511034211954,2.1140322604179804,3.276194532216682
0.7654390417071117,1.3828446327416886,1.54295908400454,2.163870438820493,3.1714967098953615
0.7495940472957907,1.3828446327416886,1.54295908400454,2.1799028159109453,3.1714967098953615
0.6783584245329183,1.3828446327416886,1.671466402763606,2.087869176125379,2.904467259938949
0.7608847780965122,1.4083131365375277,1.8401327144978117,2.0500707557681683,2.753245697262021
0.7445504342978203,1.3392224426228803,1.6338729476184932,2.174825404556767,3.1288588346926995
0.7777918330699302,1.3392224426228803,1.6818956105600258,2.0327096872045884,2.945219875002362
0.7056376065925906,1.46246198774378,1.6495188972638124,2.0806862380460465,2.945219875002362
0.7889818078918724,1.5212186168864836,1.9236681673463603,2.215969158507729,3.322738728467381
0.7990739224063312,1.2814978558604606,1.9771741180046853,2.259303175645401,3.1488938297537765
0.7887119237939986,1.4443744252945308,5.132144773548242,2.1416003703464908,3.0596170427979272
0.8339158678439628,1.4280836027442374,1.952906591028542,2.2259593370671666,3.085847587294195
0.8452623902801205,1.538472337673172,1.9703201396211052,2.2259593370671666,3.085847587294195
0.8030628125043601,1.4881864014154653,1.9177994475457512,2.4571019834559658,3.510804077458657
0.8691124933732816,1.6478404185220321,2.082590911288477,2.898380752897914,3.604383197813778
0.816654445063244,1.6081895567294162,2.1410322670477013,2.5188169219198597,3.4667359610067257
0.8590432264828274,1.4797012002486356,1.7783276418911997,2.320922868524211,3.4597041888175184
0.8590432264828274,1.5207554585070748,2.052880932048845,2.281937359746917,3.4010466552856418
0.8051330242700601,1.7263365737257927,0.01,2.3234496473650057,3.6751232312685724
0.8772939472059308,1.8050631092747156,2.4179778355937867,2.480498252755171,3.5866035976186375
0.9088292166623021,1.679119506268288,2.0016453761428994,2.7162673200068834,3.3288484866805206
0.9088292166623021,1.7732945364187491,2.3536949688396254,2.990376067507806,3.73958402300727
0.9890078516887073,1.7732945364187491,2.3509082986541605,2.66846887935676,3.8665224589721707
0.9078464685867786,1.6710809933927973,2.2058619056671405,2.66846887935676,3.613593433374737
0.9946338941184037,1.8288204404850354,2.3103389897441367,2.7266211500309443,3.613593433374737
0.9946338941184037,1.5859106283258648,2.3103389897441367,2.501396031725943,3.6301940556097767
0.8625604957935293,1.798040491589404,2.3152489337119446,2.7345905333846825,3.9330006229891885
0.9929010402662597,1.7843593405657552,2.2851681001336805,3.0812985634947494,3.9330006229891885
0.9344294539899565,1.7797771832746976,2.095509860925655,2.393427158139966,3.9330006229891885
0.9857038858191195,1.6246245043241736,2.371014006121542,2.7988218670815965,3.551836457160939
0.9252246434365851,1.6576911572618112,2.2094197180984754,2.720281284461233,3.551836457160939
0.8557785745485255,1.787080462340789,2.351554933565623,2.9810653309445763,3.551836457160939
0.9505353618099545,1.658109187149211,2.433622047884467,2.776360915892595,4.0025744325361545
0.938695202204037,1.7043565181665863,2.2659515655027214,2.7778270830864558,3.6478147729013224
0.9458139806513761,1.678940896268065,2.5449966588504074,2.637455141772365,3.892377520187684
0.8962265612317644,1.7951554841806276,2.5449966588504074,2.6875699681992056,3.733851710304309
1.0267192237280605,1.6397437572751905,2.3612008678816228,2.9626508990506557,3.9295051238669014
0.8830743422333284,1.9290619579645965,2.4675924097401913,2.6346673076631655,3.3114764567758614
0.8600804455557655,1.6699194276628784,2.4675924097401913,2.6346673076631655,3.3114764567758614
0.9907849941692902,1.5806924604867607,2.4675924097401913,2.820131898940037,3.820665746684046
0.937290115264371,1.6939881403321797,2.018347910319236,2.9721071255364957,3.5175034493870436
0.8960073724891907,1.6944393328694138,2.2716356627824648,2.484920149551916,3.4663723940384
0.9374723181691486,1.6903884823894357,2.2716356627824648,2.5840702185557074,3.710633307965627
0.9377211816879985,1.5418417163290608,2.322422999004022,2.5073655185917385,3.8605896518177127
0.9003644474262872,1.7406366116943395,2.1686256156095274,2.5073655185917385,3.700154634712948
0.9204394765712657,1.6870877990594677,2.2958649555044115,2.562875729323832,3.700154634712948
0.9204394765712657,1.8383421330612562,2.2958649555044115,3.0838709340695893,4.034306411895231
0.890962240146868,1.5780290192036965,2.294426180127782,2.8117244788424007,3.827194566625354
0.888826190783963,1.476167480078047,2.294426180127782,2.6589533288549165,3.7836578216130348
0.9122426527326999,1.7135451896310554,2.3845729377547755,2.6257284170389505,3.7836578216130348
0.9745993097662728,1.6817738892292204,2.269745686840157,2.688292445231462,3.938653261855291
0.8785468491617471,1.6670130410778792,2.175550019566154,2.511397943958344,3.264320998449411
0.8785468491617471,1.6775040273646202,2.236469684398996,2.511397943958344,3.641294392317509
0.8785468491617471,1.6775040273646202,2.22523007245717,2.4717721474519236,3.5721323512793743
0.8910452498634746,1.5383339551790058,2.1159427601942697,2.8396098728243913,3.5721323512793743
0.9061018669139448,1.5327742296255638,2.061060485451066,2.5229697023359,3.254781073774699
